Model_Num,Serial_Num,Year,Month,Day,Hour,Type,Gu_Name,Dong_Name,Temp
SDOT001,V02Q1940118,2023,1,4,12,residential_area,Dongdaemun-gu,Jegi-dong,1.6
SDOT001,V02Q1940118,2023,1,4,13,residential_area,Dongdaemun-gu,Jegi-dong,2.5
SDOT001,V02Q1940118,2023,1,4,14,residential_area,Dongdaemun-gu,Jegi-dong,2.8
SDOT001,V02Q1940118,2023,1,4,15,residential_area,Dongdaemun-gu,Jegi-dong,3.4
SDOT001,V02Q1940118,2023,1,4,16,residential_area,Dongdaemun-gu,Jegi-dong,3.5
SDOT001,V02Q1940118,2023,1,4,17,residential_area,Dongdaemun-gu,Jegi-dong,3.3
SDOT001,V02Q1940118,2023,1,4,18,residential_area,Dongdaemun-gu,Jegi-dong,2.6
SDOT001,V02Q1940118,2023,1,4,19,residential_area,Dongdaemun-gu,Jegi-dong,1.9
SDOT001,V02Q1940118,2023,1,4,20,residential_area,Dongdaemun-gu,Jegi-dong,1.3
SDOT001,V02Q1940118,2023,1,4,21,residential_area,Dongdaemun-gu,Jegi-dong,1.1
SDOT001,V02Q1940118,2023,1,4,22,residential_area,Dongdaemun-gu,Jegi-dong,1.4
SDOT001,V02Q1940118,2023,1,4,23,residential_area,Dongdaemun-gu,Jegi-dong,1.4
SDOT001,V02Q1940118,2023,1,5,1,residential_area,Dongdaemun-gu,Jegi-dong,-0.1
SDOT001,V02Q1940118,2023,1,5,5,residential_area,Dongdaemun-gu,Jegi-dong,-2.2
SDOT001,V02Q1940118,2023,1,5,6,residential_area,Dongdaemun-gu,Jegi-dong,-2.4
SDOT001,V02Q1940118,2023,1,5,7,residential_area,Dongdaemun-gu,Jegi-dong,-2.8
SDOT001,V02Q1940118,2023,1,5,8,residential_area,Dongdaemun-gu,Jegi-dong,-2.9
SDOT001,V02Q1940118,2023,1,5,9,residential_area,Dongdaemun-gu,Jegi-dong,-3.0
SDOT001,V02Q1940118,2023,1,5,10,residential_area,Dongdaemun-gu,Jegi-dong,-2.5
SDOT001,V02Q1940118,2023,1,5,11,residential_area,Dongdaemun-gu,Jegi-dong,-1.1
SDOT001,V02Q1940118,2023,1,5,12,residential_area,Dongdaemun-gu,Jegi-dong,1.4
SDOT001,V02Q1940118,2023,1,5,13,residential_area,Dongdaemun-gu,Jegi-dong,3.1
SDOT001,V02Q1940118,2023,1,5,14,residential_area,Dongdaemun-gu,Jegi-dong,4.3
SDOT001,V02Q1940118,2023,1,5,15,residential_area,Dongdaemun-gu,Jegi-dong,4.9
SDOT001,V02Q1940118,2023,1,5,16,residential_area,Dongdaemun-gu,Jegi-dong,4.5
SDOT001,V02Q1940118,2023,1,5,17,residential_area,Dongdaemun-gu,Jegi-dong,3.8
SDOT001,V02Q1940118,2023,1,5,18,residential_area,Dongdaemun-gu,Jegi-dong,3.0
SDOT001,V02Q1940118,2023,1,5,19,residential_area,Dongdaemun-gu,Jegi-dong,2.7
SDOT001,V02Q1940118,2023,1,5,20,residential_area,Dongdaemun-gu,Jegi-dong,2.8
SDOT001,V02Q1940118,2023,1,5,21,residential_area,Dongdaemun-gu,Jegi-dong,2.7
SDOT001,V02Q1940118,2023,1,5,22,residential_area,Dongdaemun-gu,Jegi-dong,2.0
SDOT001,V02Q1940118,2023,1,5,23,residential_area,Dongdaemun-gu,Jegi-dong,1.7
SDOT001,V02Q1940118,2023,1,6,1,residential_area,Dongdaemun-gu,Jegi-dong,0.5
SDOT001,V02Q1940118,2023,1,6,2,residential_area,Dongdaemun-gu,Jegi-dong,-0.1
SDOT001,V02Q1940118,2023,1,6,4,residential_area,Dongdaemun-gu,Jegi-dong,-0.9
SDOT001,V02Q1940118,2023,1,6,5,residential_area,Dongdaemun-gu,Jegi-dong,-1.1
SDOT001,V02Q1940118,2023,1,6,6,residential_area,Dongdaemun-gu,Jegi-dong,-1.4
SDOT001,V02Q1940118,2023,1,6,7,residential_area,Dongdaemun-gu,Jegi-dong,-2.0
SDOT001,V02Q1940118,2023,1,6,8,residential_area,Dongdaemun-gu,Jegi-dong,-1.9
SDOT001,V02Q1940118,2023,1,6,9,residential_area,Dongdaemun-gu,Jegi-dong,-1.8
SDOT001,V02Q1940118,2023,1,6,10,residential_area,Dongdaemun-gu,Jegi-dong,-1.2
SDOT001,V02Q1940118,2023,1,6,11,residential_area,Dongdaemun-gu,Jegi-dong,0.2
SDOT001,V02Q1940118,2023,1,6,12,residential_area,Dongdaemun-gu,Jegi-dong,2.7
SDOT001,V02Q1940118,2023,1,6,13,residential_area,Dongdaemun-gu,Jegi-dong,3.7
SDOT001,V02Q1940118,2023,1,6,14,residential_area,Dongdaemun-gu,Jegi-dong,4.9
SDOT001,V02Q1940118,2023,1,6,15,residential_area,Dongdaemun-gu,Jegi-dong,5.9
SDOT001,V02Q1940118,2023,1,6,16,residential_area,Dongdaemun-gu,Jegi-dong,5.7
SDOT001,V02Q1940118,2023,1,6,17,residential_area,Dongdaemun-gu,Jegi-dong,5.6
SDOT001,V02Q1940118,2023,1,6,18,residential_area,Dongdaemun-gu,Jegi-dong,5.5
SDOT001,V02Q1940118,2023,1,6,19,residential_area,Dongdaemun-gu,Jegi-dong,5.0
SDOT001,V02Q1940118,2023,1,6,20,residential_area,Dongdaemun-gu,Jegi-dong,4.5
SDOT001,V02Q1940118,2023,1,6,21,residential_area,Dongdaemun-gu,Jegi-dong,4.0
SDOT001,V02Q1940118,2023,1,6,22,residential_area,Dongdaemun-gu,Jegi-dong,2.1
SDOT001,V02Q1940118,2023,1,6,23,residential_area,Dongdaemun-gu,Jegi-dong,2.2
SDOT001,V02Q1940118,2023,1,7,0,residential_area,Dongdaemun-gu,Jegi-dong,1.8
SDOT001,V02Q1940118,2023,1,7,1,residential_area,Dongdaemun-gu,Jegi-dong,2.4
SDOT001,V02Q1940118,2023,1,7,2,residential_area,Dongdaemun-gu,Jegi-dong,2.7
SDOT001,V02Q1940118,2023,1,7,3,residential_area,Dongdaemun-gu,Jegi-dong,2.8
SDOT001,V02Q1940118,2023,1,7,5,residential_area,Dongdaemun-gu,Jegi-dong,3.7
SDOT001,V02Q1940118,2023,1,7,6,residential_area,Dongdaemun-gu,Jegi-dong,3.3
SDOT001,V02Q1940118,2023,1,7,7,residential_area,Dongdaemun-gu,Jegi-dong,3.0
SDOT001,V02Q1940118,2023,1,7,8,residential_area,Dongdaemun-gu,Jegi-dong,2.8
SDOT001,V02Q1940118,2023,1,7,9,residential_area,Dongdaemun-gu,Jegi-dong,2.7
SDOT001,V02Q1940118,2023,1,7,10,residential_area,Dongdaemun-gu,Jegi-dong,3.1
SDOT001,V02Q1940118,2023,1,7,11,residential_area,Dongdaemun-gu,Jegi-dong,3.2
SDOT001,V02Q1940118,2023,1,7,12,residential_area,Dongdaemun-gu,Jegi-dong,3.5
SDOT001,V02Q1940118,2023,1,7,13,residential_area,Dongdaemun-gu,Jegi-dong,4.0
SDOT001,V02Q1940118,2023,1,7,14,residential_area,Dongdaemun-gu,Jegi-dong,4.5
SDOT001,V02Q1940118,2023,1,7,15,residential_area,Dongdaemun-gu,Jegi-dong,5.0
SDOT001,V02Q1940118,2023,1,7,16,residential_area,Dongdaemun-gu,Jegi-dong,4.6
SDOT001,V02Q1940118,2023,1,7,17,residential_area,Dongdaemun-gu,Jegi-dong,4.3
SDOT001,V02Q1940118,2023,1,7,18,residential_area,Dongdaemun-gu,Jegi-dong,3.9
SDOT001,V02Q1940118,2023,1,7,19,residential_area,Dongdaemun-gu,Jegi-dong,3.6
SDOT001,V02Q1940118,2023,1,7,20,residential_area,Dongdaemun-gu,Jegi-dong,3.6
SDOT001,V02Q1940118,2023,1,7,21,residential_area,Dongdaemun-gu,Jegi-dong,3.2
SDOT001,V02Q1940118,2023,1,7,22,residential_area,Dongdaemun-gu,Jegi-dong,2.6
SDOT001,V02Q1940118,2023,1,7,23,residential_area,Dongdaemun-gu,Jegi-dong,2.5
SDOT001,V02Q1940118,2023,1,8,0,residential_area,Dongdaemun-gu,Jegi-dong,2.6
SDOT001,V02Q1940118,2023,1,8,1,residential_area,Dongdaemun-gu,Jegi-dong,1.5
SDOT001,V02Q1940118,2023,1,8,2,residential_area,Dongdaemun-gu,Jegi-dong,1.2
SDOT001,V02Q1940118,2023,1,8,3,residential_area,Dongdaemun-gu,Jegi-dong,0.9
SDOT001,V02Q1940118,2023,1,8,6,residential_area,Dongdaemun-gu,Jegi-dong,-0.5
SDOT001,V02Q1940118,2023,1,8,7,residential_area,Dongdaemun-gu,Jegi-dong,-0.9
SDOT001,V02Q1940118,2023,1,8,8,residential_area,Dongdaemun-gu,Jegi-dong,-1.1
SDOT001,V02Q1940118,2023,1,8,9,residential_area,Dongdaemun-gu,Jegi-dong,-1.4
SDOT001,V02Q1940118,2023,1,8,10,residential_area,Dongdaemun-gu,Jegi-dong,-1.1
SDOT001,V02Q1940118,2023,1,8,11,residential_area,Dongdaemun-gu,Jegi-dong,0.3
SDOT001,V02Q1940118,2023,1,8,12,residential_area,Dongdaemun-gu,Jegi-dong,2.1
SDOT001,V02Q1940118,2023,1,8,13,residential_area,Dongdaemun-gu,Jegi-dong,3.6
SDOT001,V02Q1940118,2023,1,8,14,residential_area,Dongdaemun-gu,Jegi-dong,5.2
SDOT001,V02Q1940118,2023,1,8,15,residential_area,Dongdaemun-gu,Jegi-dong,6.0
SDOT001,V02Q1940118,2023,1,8,16,residential_area,Dongdaemun-gu,Jegi-dong,6.2
SDOT001,V02Q1940118,2023,1,8,17,residential_area,Dongdaemun-gu,Jegi-dong,5.7
SDOT001,V02Q1940118,2023,1,8,18,residential_area,Dongdaemun-gu,Jegi-dong,5.3
SDOT001,V02Q1940118,2023,1,8,19,residential_area,Dongdaemun-gu,Jegi-dong,5.3
SDOT001,V02Q1940118,2023,1,8,20,residential_area,Dongdaemun-gu,Jegi-dong,4.9
SDOT001,V02Q1940118,2023,1,8,21,residential_area,Dongdaemun-gu,Jegi-dong,4.9
SDOT001,V02Q1940118,2023,1,8,22,residential_area,Dongdaemun-gu,Jegi-dong,5.0
SDOT001,V02Q1940118,2023,1,8,23,residential_area,Dongdaemun-gu,Jegi-dong,4.7
SDOT001,V02Q1940119,2023,1,2,0,residential_area,Dongdaemun-gu,Jangan2-dong,-0.8
SDOT001,V02Q1940119,2023,1,2,1,residential_area,Dongdaemun-gu,Jangan2-dong,-1.2
SDOT001,V02Q1940119,2023,1,2,2,residential_area,Dongdaemun-gu,Jangan2-dong,-1.7
SDOT001,V02Q1940119,2023,1,2,5,residential_area,Dongdaemun-gu,Jangan2-dong,-2.6
SDOT001,V02Q1940119,2023,1,2,6,residential_area,Dongdaemun-gu,Jangan2-dong,-2.7
SDOT001,V02Q1940119,2023,1,2,7,residential_area,Dongdaemun-gu,Jangan2-dong,-2.9
SDOT001,V02Q1940119,2023,1,2,8,residential_area,Dongdaemun-gu,Jangan2-dong,-3.1
SDOT001,V02Q1940119,2023,1,2,9,residential_area,Dongdaemun-gu,Jangan2-dong,-3.5
SDOT001,V02Q1940119,2023,1,2,10,residential_area,Dongdaemun-gu,Jangan2-dong,-3.5
SDOT001,V02Q1940119,2023,1,2,11,residential_area,Dongdaemun-gu,Jangan2-dong,-2.7
SDOT001,V02Q1940119,2023,1,2,12,residential_area,Dongdaemun-gu,Jangan2-dong,-1.3
SDOT001,V02Q1940119,2023,1,2,13,residential_area,Dongdaemun-gu,Jangan2-dong,3.0
SDOT001,V02Q1940119,2023,1,2,14,residential_area,Dongdaemun-gu,Jangan2-dong,4.1
SDOT001,V02Q1940119,2023,1,2,15,residential_area,Dongdaemun-gu,Jangan2-dong,3.9
SDOT001,V02Q1940119,2023,1,2,16,residential_area,Dongdaemun-gu,Jangan2-dong,2.2
SDOT001,V02Q1940119,2023,1,2,17,residential_area,Dongdaemun-gu,Jangan2-dong,0.4
SDOT001,V02Q1940119,2023,1,2,18,residential_area,Dongdaemun-gu,Jangan2-dong,-0.2
SDOT001,V02Q1940119,2023,1,2,19,residential_area,Dongdaemun-gu,Jangan2-dong,-0.6
SDOT001,V02Q1940119,2023,1,2,20,residential_area,Dongdaemun-gu,Jangan2-dong,-0.9
SDOT001,V02Q1940119,2023,1,2,21,residential_area,Dongdaemun-gu,Jangan2-dong,-1.3
SDOT001,V02Q1940119,2023,1,2,22,residential_area,Dongdaemun-gu,Jangan2-dong,-1.6
SDOT001,V02Q1940119,2023,1,2,23,residential_area,Dongdaemun-gu,Jangan2-dong,-2.2
SDOT001,V02Q1940119,2023,1,3,0,residential_area,Dongdaemun-gu,Jangan2-dong,-2.6
SDOT001,V02Q1940119,2023,1,3,1,residential_area,Dongdaemun-gu,Jangan2-dong,-2.9
SDOT001,V02Q1940119,2023,1,3,5,residential_area,Dongdaemun-gu,Jangan2-dong,-4.0
SDOT001,V02Q1940119,2023,1,3,6,residential_area,Dongdaemun-gu,Jangan2-dong,-4.4
SDOT001,V02Q1940119,2023,1,3,7,residential_area,Dongdaemun-gu,Jangan2-dong,-5.0
SDOT001,V02Q1940119,2023,1,3,8,residential_area,Dongdaemun-gu,Jangan2-dong,-4.7
SDOT001,V02Q1940119,2023,1,3,9,residential_area,Dongdaemun-gu,Jangan2-dong,-4.7
SDOT001,V02Q1940119,2023,1,3,10,residential_area,Dongdaemun-gu,Jangan2-dong,-4.7
SDOT001,V02Q1940119,2023,1,3,11,residential_area,Dongdaemun-gu,Jangan2-dong,-3.5
SDOT001,V02Q1940119,2023,1,3,12,residential_area,Dongdaemun-gu,Jangan2-dong,-1.2
SDOT001,V02Q1940119,2023,1,3,13,residential_area,Dongdaemun-gu,Jangan2-dong,4.8
SDOT001,V02Q1940119,2023,1,3,14,residential_area,Dongdaemun-gu,Jangan2-dong,5.2
SDOT001,V02Q1940119,2023,1,3,15,residential_area,Dongdaemun-gu,Jangan2-dong,4.9
SDOT001,V02Q1940119,2023,1,3,16,residential_area,Dongdaemun-gu,Jangan2-dong,3.0
SDOT001,V02Q1940119,2023,1,3,17,residential_area,Dongdaemun-gu,Jangan2-dong,1.2
SDOT001,V02Q1940119,2023,1,3,18,residential_area,Dongdaemun-gu,Jangan2-dong,0.2
SDOT001,V02Q1940119,2023,1,3,19,residential_area,Dongdaemun-gu,Jangan2-dong,-0.2
SDOT001,V02Q1940119,2023,1,3,20,residential_area,Dongdaemun-gu,Jangan2-dong,-0.3
SDOT001,V02Q1940119,2023,1,3,21,residential_area,Dongdaemun-gu,Jangan2-dong,-0.6
SDOT001,V02Q1940119,2023,1,3,22,residential_area,Dongdaemun-gu,Jangan2-dong,-0.7
SDOT001,V02Q1940119,2023,1,3,23,residential_area,Dongdaemun-gu,Jangan2-dong,-0.6
SDOT001,V02Q1940119,2023,1,4,0,residential_area,Dongdaemun-gu,Jangan2-dong,-0.7
SDOT001,V02Q1940119,2023,1,4,1,residential_area,Dongdaemun-gu,Jangan2-dong,-1.1
SDOT001,V02Q1940119,2023,1,4,2,residential_area,Dongdaemun-gu,Jangan2-dong,-1.7
SDOT001,V02Q1940119,2023,1,4,4,residential_area,Dongdaemun-gu,Jangan2-dong,-2.8
SDOT001,V02Q1940119,2023,1,4,5,residential_area,Dongdaemun-gu,Jangan2-dong,-2.6
SDOT001,V02Q1940119,2023,1,4,6,residential_area,Dongdaemun-gu,Jangan2-dong,-2.2
SDOT001,V02Q1940119,2023,1,4,7,residential_area,Dongdaemun-gu,Jangan2-dong,-1.8
SDOT001,V02Q1940119,2023,1,4,8,residential_area,Dongdaemun-gu,Jangan2-dong,-1.5
SDOT001,V02Q1940119,2023,1,4,9,residential_area,Dongdaemun-gu,Jangan2-dong,-2.3
SDOT001,V02Q1940119,2023,1,4,10,residential_area,Dongdaemun-gu,Jangan2-dong,-2.1
SDOT001,V02Q1940119,2023,1,4,11,residential_area,Dongdaemun-gu,Jangan2-dong,-0.7
SDOT001,V02Q1940119,2023,1,4,12,residential_area,Dongdaemun-gu,Jangan2-dong,1.8
SDOT001,V02Q1940119,2023,1,4,13,residential_area,Dongdaemun-gu,Jangan2-dong,7.0
SDOT001,V02Q1940119,2023,1,4,14,residential_area,Dongdaemun-gu,Jangan2-dong,7.2
SDOT001,V02Q1940119,2023,1,4,15,residential_area,Dongdaemun-gu,Jangan2-dong,7.1
SDOT001,V02Q1940119,2023,1,4,16,residential_area,Dongdaemun-gu,Jangan2-dong,5.5
SDOT001,V02Q1940119,2023,1,4,17,residential_area,Dongdaemun-gu,Jangan2-dong,4.1
SDOT001,V02Q1940119,2023,1,4,18,residential_area,Dongdaemun-gu,Jangan2-dong,3.4
SDOT001,V02Q1940119,2023,1,4,19,residential_area,Dongdaemun-gu,Jangan2-dong,3.0
SDOT001,V02Q1940119,2023,1,4,20,residential_area,Dongdaemun-gu,Jangan2-dong,2.4
SDOT001,V02Q1940119,2023,1,4,21,residential_area,Dongdaemun-gu,Jangan2-dong,2.0
SDOT001,V02Q1940119,2023,1,4,22,residential_area,Dongdaemun-gu,Jangan2-dong,1.9
SDOT001,V02Q1940119,2023,1,4,23,residential_area,Dongdaemun-gu,Jangan2-dong,1.5
SDOT001,V02Q1940119,2023,1,5,1,residential_area,Dongdaemun-gu,Jangan2-dong,0.3
SDOT001,V02Q1940119,2023,1,5,2,residential_area,Dongdaemun-gu,Jangan2-dong,-0.1
SDOT001,V02Q1940119,2023,1,5,5,residential_area,Dongdaemun-gu,Jangan2-dong,-1.8
SDOT001,V02Q1940119,2023,1,5,6,residential_area,Dongdaemun-gu,Jangan2-dong,-1.8
SDOT001,V02Q1940119,2023,1,5,7,residential_area,Dongdaemun-gu,Jangan2-dong,-1.9
SDOT001,V02Q1940119,2023,1,5,8,residential_area,Dongdaemun-gu,Jangan2-dong,-2.2
SDOT001,V02Q1940119,2023,1,5,9,residential_area,Dongdaemun-gu,Jangan2-dong,-2.5
SDOT001,V02Q1940119,2023,1,5,10,residential_area,Dongdaemun-gu,Jangan2-dong,-1.7
SDOT001,V02Q1940119,2023,1,5,11,residential_area,Dongdaemun-gu,Jangan2-dong,-0.2
SDOT001,V02Q1940119,2023,1,5,12,residential_area,Dongdaemun-gu,Jangan2-dong,2.0
SDOT001,V02Q1940119,2023,1,5,13,residential_area,Dongdaemun-gu,Jangan2-dong,3.9
SDOT001,V02Q1940119,2023,1,5,14,residential_area,Dongdaemun-gu,Jangan2-dong,7.1
SDOT001,V02Q1940119,2023,1,5,15,residential_area,Dongdaemun-gu,Jangan2-dong,6.0
SDOT001,V02Q1940119,2023,1,5,16,residential_area,Dongdaemun-gu,Jangan2-dong,5.8
SDOT001,V02Q1940119,2023,1,5,17,residential_area,Dongdaemun-gu,Jangan2-dong,4.7
SDOT001,V02Q1940119,2023,1,5,18,residential_area,Dongdaemun-gu,Jangan2-dong,3.9
SDOT001,V02Q1940119,2023,1,5,19,residential_area,Dongdaemun-gu,Jangan2-dong,3.3
SDOT001,V02Q1940119,2023,1,5,20,residential_area,Dongdaemun-gu,Jangan2-dong,3.2
SDOT001,V02Q1940119,2023,1,5,21,residential_area,Dongdaemun-gu,Jangan2-dong,2.8
SDOT001,V02Q1940119,2023,1,5,22,residential_area,Dongdaemun-gu,Jangan2-dong,2.5
SDOT001,V02Q1940119,2023,1,5,23,residential_area,Dongdaemun-gu,Jangan2-dong,2.1
SDOT001,V02Q1940119,2023,1,6,1,residential_area,Dongdaemun-gu,Jangan2-dong,1.0
SDOT001,V02Q1940119,2023,1,6,3,residential_area,Dongdaemun-gu,Jangan2-dong,0.4
SDOT001,V02Q1940119,2023,1,6,4,residential_area,Dongdaemun-gu,Jangan2-dong,-0.4
SDOT001,V02Q1940119,2023,1,6,5,residential_area,Dongdaemun-gu,Jangan2-dong,-0.7
SDOT001,V02Q1940119,2023,1,6,6,residential_area,Dongdaemun-gu,Jangan2-dong,-1.0
SDOT001,V02Q1940119,2023,1,6,7,residential_area,Dongdaemun-gu,Jangan2-dong,-1.2
SDOT001,V02Q1940119,2023,1,6,8,residential_area,Dongdaemun-gu,Jangan2-dong,-1.1
SDOT001,V02Q1940119,2023,1,6,9,residential_area,Dongdaemun-gu,Jangan2-dong,-1.3
SDOT001,V02Q1940119,2023,1,6,10,residential_area,Dongdaemun-gu,Jangan2-dong,-0.5
SDOT001,V02Q1940119,2023,1,6,11,residential_area,Dongdaemun-gu,Jangan2-dong,1.3
SDOT001,V02Q1940119,2023,1,6,12,residential_area,Dongdaemun-gu,Jangan2-dong,3.6
SDOT001,V02Q1940119,2023,1,6,13,residential_area,Dongdaemun-gu,Jangan2-dong,7.4
SDOT001,V02Q1940119,2023,1,6,14,residential_area,Dongdaemun-gu,Jangan2-dong,8.3
SDOT001,V02Q1940119,2023,1,6,15,residential_area,Dongdaemun-gu,Jangan2-dong,9.3
SDOT001,V02Q1940119,2023,1,6,16,residential_area,Dongdaemun-gu,Jangan2-dong,7.6
SDOT001,V02Q1940119,2023,1,6,17,residential_area,Dongdaemun-gu,Jangan2-dong,7.1
SDOT001,V02Q1940119,2023,1,6,18,residential_area,Dongdaemun-gu,Jangan2-dong,6.7
SDOT001,V02Q1940119,2023,1,6,19,residential_area,Dongdaemun-gu,Jangan2-dong,6.1
SDOT001,V02Q1940119,2023,1,6,20,residential_area,Dongdaemun-gu,Jangan2-dong,5.6
SDOT001,V02Q1940119,2023,1,6,21,residential_area,Dongdaemun-gu,Jangan2-dong,4.9
SDOT001,V02Q1940119,2023,1,6,22,residential_area,Dongdaemun-gu,Jangan2-dong,2.9
SDOT001,V02Q1940119,2023,1,6,23,residential_area,Dongdaemun-gu,Jangan2-dong,3.2
SDOT001,V02Q1940119,2023,1,7,0,residential_area,Dongdaemun-gu,Jangan2-dong,2.1
SDOT001,V02Q1940119,2023,1,7,1,residential_area,Dongdaemun-gu,Jangan2-dong,2.6
SDOT001,V02Q1940119,2023,1,7,3,residential_area,Dongdaemun-gu,Jangan2-dong,3.2
SDOT001,V02Q1940119,2023,1,7,5,residential_area,Dongdaemun-gu,Jangan2-dong,4.2
SDOT001,V02Q1940119,2023,1,7,6,residential_area,Dongdaemun-gu,Jangan2-dong,4.0
SDOT001,V02Q1940119,2023,1,7,7,residential_area,Dongdaemun-gu,Jangan2-dong,3.5
SDOT001,V02Q1940119,2023,1,7,8,residential_area,Dongdaemun-gu,Jangan2-dong,3.6
SDOT001,V02Q1940119,2023,1,7,9,residential_area,Dongdaemun-gu,Jangan2-dong,3.5
SDOT001,V02Q1940119,2023,1,7,10,residential_area,Dongdaemun-gu,Jangan2-dong,3.7
SDOT001,V02Q1940119,2023,1,7,11,residential_area,Dongdaemun-gu,Jangan2-dong,3.9
SDOT001,V02Q1940119,2023,1,7,12,residential_area,Dongdaemun-gu,Jangan2-dong,4.4
SDOT001,V02Q1940119,2023,1,7,13,residential_area,Dongdaemun-gu,Jangan2-dong,4.8
SDOT001,V02Q1940119,2023,1,7,14,residential_area,Dongdaemun-gu,Jangan2-dong,5.3
SDOT001,V02Q1940119,2023,1,7,15,residential_area,Dongdaemun-gu,Jangan2-dong,5.9
SDOT001,V02Q1940119,2023,1,7,16,residential_area,Dongdaemun-gu,Jangan2-dong,6.1
SDOT001,V02Q1940119,2023,1,7,17,residential_area,Dongdaemun-gu,Jangan2-dong,5.1
SDOT001,V02Q1940119,2023,1,7,18,residential_area,Dongdaemun-gu,Jangan2-dong,4.7
SDOT001,V02Q1940119,2023,1,7,19,residential_area,Dongdaemun-gu,Jangan2-dong,4.4
SDOT001,V02Q1940119,2023,1,7,20,residential_area,Dongdaemun-gu,Jangan2-dong,4.2
SDOT001,V02Q1940119,2023,1,7,21,residential_area,Dongdaemun-gu,Jangan2-dong,3.9
SDOT001,V02Q1940119,2023,1,7,22,residential_area,Dongdaemun-gu,Jangan2-dong,3.5
SDOT001,V02Q1940119,2023,1,7,23,residential_area,Dongdaemun-gu,Jangan2-dong,3.3
SDOT001,V02Q1940119,2023,1,8,0,residential_area,Dongdaemun-gu,Jangan2-dong,2.7
SDOT001,V02Q1940119,2023,1,8,1,residential_area,Dongdaemun-gu,Jangan2-dong,1.9
SDOT001,V02Q1940119,2023,1,8,2,residential_area,Dongdaemun-gu,Jangan2-dong,1.6
SDOT001,V02Q1940119,2023,1,8,6,residential_area,Dongdaemun-gu,Jangan2-dong,0.1
SDOT001,V02Q1940119,2023,1,8,7,residential_area,Dongdaemun-gu,Jangan2-dong,-0.7
SDOT001,V02Q1940119,2023,1,8,8,residential_area,Dongdaemun-gu,Jangan2-dong,-0.4
SDOT001,V02Q1940119,2023,1,8,9,residential_area,Dongdaemun-gu,Jangan2-dong,-0.8
SDOT001,V02Q1940119,2023,1,8,10,residential_area,Dongdaemun-gu,Jangan2-dong,-0.4
SDOT001,V02Q1940119,2023,1,8,11,residential_area,Dongdaemun-gu,Jangan2-dong,1.2
SDOT001,V02Q1940119,2023,1,8,12,residential_area,Dongdaemun-gu,Jangan2-dong,4.2
SDOT001,V02Q1940119,2023,1,8,13,residential_area,Dongdaemun-gu,Jangan2-dong,9.1
SDOT001,V02Q1940119,2023,1,8,14,residential_area,Dongdaemun-gu,Jangan2-dong,9.8
SDOT001,V02Q1940119,2023,1,8,15,residential_area,Dongdaemun-gu,Jangan2-dong,9.2
SDOT001,V02Q1940119,2023,1,8,16,residential_area,Dongdaemun-gu,Jangan2-dong,8.8
SDOT001,V02Q1940119,2023,1,8,17,residential_area,Dongdaemun-gu,Jangan2-dong,6.9
SDOT001,V02Q1940119,2023,1,8,18,residential_area,Dongdaemun-gu,Jangan2-dong,6.2
SDOT001,V02Q1940119,2023,1,8,19,residential_area,Dongdaemun-gu,Jangan2-dong,5.9
SDOT001,V02Q1940119,2023,1,8,20,residential_area,Dongdaemun-gu,Jangan2-dong,5.5
SDOT001,V02Q1940119,2023,1,8,21,residential_area,Dongdaemun-gu,Jangan2-dong,5.6
SDOT001,V02Q1940119,2023,1,8,22,residential_area,Dongdaemun-gu,Jangan2-dong,5.6
SDOT001,V02Q1940119,2023,1,8,23,residential_area,Dongdaemun-gu,Jangan2-dong,5.7
SDOT001,V02Q1940120,2023,1,2,0,residential_area,Dongdaemun-gu,Jangan2-dong,-1.2
SDOT001,V02Q1940120,2023,1,2,1,residential_area,Dongdaemun-gu,Jangan2-dong,-1.6
SDOT001,V02Q1940120,2023,1,2,5,residential_area,Dongdaemun-gu,Jangan2-dong,-3.2
SDOT001,V02Q1940120,2023,1,2,6,residential_area,Dongdaemun-gu,Jangan2-dong,-3.5
SDOT001,V02Q1940120,2023,1,2,7,residential_area,Dongdaemun-gu,Jangan2-dong,-3.6
SDOT001,V02Q1940120,2023,1,2,8,residential_area,Dongdaemun-gu,Jangan2-dong,-3.7
SDOT001,V02Q1940120,2023,1,2,9,residential_area,Dongdaemun-gu,Jangan2-dong,-3.8
SDOT001,V02Q1940120,2023,1,2,10,residential_area,Dongdaemun-gu,Jangan2-dong,-2.7
SDOT001,V02Q1940120,2023,1,2,11,residential_area,Dongdaemun-gu,Jangan2-dong,0.0
SDOT001,V02Q1940120,2023,1,2,12,residential_area,Dongdaemun-gu,Jangan2-dong,0.7
SDOT001,V02Q1940120,2023,1,2,13,residential_area,Dongdaemun-gu,Jangan2-dong,1.0
SDOT001,V02Q1940120,2023,1,2,14,residential_area,Dongdaemun-gu,Jangan2-dong,1.2
SDOT001,V02Q1940120,2023,1,2,15,residential_area,Dongdaemun-gu,Jangan2-dong,1.0
SDOT001,V02Q1940120,2023,1,2,16,residential_area,Dongdaemun-gu,Jangan2-dong,-0.2
SDOT001,V02Q1940120,2023,1,2,17,residential_area,Dongdaemun-gu,Jangan2-dong,-0.6
SDOT001,V02Q1940120,2023,1,2,18,residential_area,Dongdaemun-gu,Jangan2-dong,-0.8
SDOT001,V02Q1940120,2023,1,2,19,residential_area,Dongdaemun-gu,Jangan2-dong,-1.2
